Antibiótico,Microrganismo,sítio,Ano,periodo,n_amostra,n_sensivel,Sensibilidade
Levofloxacim,Pseudomonas Aeruginosa,Hemocultura,2023,1º sem. de 2023,11,0,0.0
Linezolida,Pseudomonas Aeruginosa,Hemocultura,2023,1º sem. de 2023,11,0,0.0
Minociclina,Pseudomonas Aeruginosa,Hemocultura,2023,1º sem. de 2023,11,0,0.0
Teicoplanina,Pseudomonas Aeruginosa,Hemocultura,2023,1º sem. de 2023,11,0,0.0
Vancomicina,Pseudomonas Aeruginosa,Hemocultura,2023,1º sem. de 2023,11,0,0.0
Ampicilina,Staphylococcus Coag Neg,Hemocultura,2023,1º sem. de 2023,15,7,47.0
Cefadroxil,Staphylococcus Coag Neg,Hemocultura,2023,1º sem. de 2023,15,7,47.0
Ceftaroline,Staphylococcus Coag Neg,Hemocultura,2023,1º sem. de 2023,15,7,47.0
Ciprofloxacina,Staphylococcus Coag Neg,Hemocultura,2023,1º sem. de 2023,15,7,47.0
Clindamicina,Staphylococcus Coag Neg,Hemocultura,2023,1º sem. de 2023,15,7,47.0
Eritromicina,Staphylococcus Coag Neg,Hemocultura,2023,1º sem. de 2023,15,7,47.0
Linezolida,Staphylococcus Coag Neg,Hemocultura,2023,1º sem. de 2023,15,7,47.0
Oxacilina,Staphylococcus Coag Neg,Hemocultura,2023,1º sem. de 2023,15,7,47.0
Penicilina ,Staphylococcus Coag Neg,Hemocultura,2023,1º sem. de 2023,15,7,47.0
Rifampicina,Staphylococcus Coag Neg,Hemocultura,2023,1º sem. de 2023,15,7,47.0
Smx-Tmp,Staphylococcus Coag Neg,Hemocultura,2023,1º sem. de 2023,15,7,47.0
Teicoplanina,Staphylococcus Coag Neg,Hemocultura,2023,1º sem. de 2023,15,7,47.0
Tetraciclinas,Staphylococcus Coag Neg,Hemocultura,2023,1º sem. de 2023,15,7,47.0
Tobramicina,Staphylococcus Coag Neg,Hemocultura,2023,1º sem. de 2023,15,7,47.0
Vancomicina,Staphylococcus Coag Neg,Hemocultura,2023,1º sem. de 2023,15,7,47.0
Ampicilina,Enterococcus Spp,Vigilancia,2023,1º sem. de 2023,9,8,89.0
Ciprofloxacina,Enterococcus Spp,Vigilancia,2023,1º sem. de 2023,9,8,89.0
Gentamicina,Enterococcus Spp,Vigilancia,2023,1º sem. de 2023,9,8,89.0
Levofloxacim,Enterococcus Spp,Vigilancia,2023,1º sem. de 2023,9,8,89.0
Linezolida,Enterococcus Spp,Vigilancia,2023,1º sem. de 2023,9,8,89.0
Penicilina ,Enterococcus Spp,Vigilancia,2023,1º sem. de 2023,9,8,89.0
Teicoplanina,Enterococcus Spp,Vigilancia,2023,1º sem. de 2023,9,8,89.0
Tigeciclina,Enterococcus Spp,Vigilancia,2023,1º sem. de 2023,9,8,89.0
Vancomicina,Enterococcus Spp,Vigilancia,2023,1º sem. de 2023,9,8,89.0
Amicacina,Pseudomonas Aeruginosa,Hemocultura,2023,2º sem. de 2023,11,11,100.0
Aztreonam,Pseudomonas Aeruginosa,Hemocultura,2023,2º sem. de 2023,11,11,100.0
Cefepime,Pseudomonas Aeruginosa,Hemocultura,2023,2º sem. de 2023,11,11,100.0
Ceftazidima,Pseudomonas Aeruginosa,Hemocultura,2023,2º sem. de 2023,11,11,100.0
Ciprofloxacina,Pseudomonas Aeruginosa,Hemocultura,2023,2º sem. de 2023,11,11,100.0
Gentamicina,Pseudomonas Aeruginosa,Hemocultura,2023,2º sem. de 2023,11,11,100.0
Imipenem,Pseudomonas Aeruginosa,Hemocultura,2023,2º sem. de 2023,11,11,100.0
Levofloxacim,Pseudomonas Aeruginosa,Hemocultura,2023,2º sem. de 2023,11,11,100.0
Meropenem,Pseudomonas Aeruginosa,Hemocultura,2023,2º sem. de 2023,11,11,100.0
Piperacilina/Tozobactan,Pseudomonas Aeruginosa,Hemocultura,2023,2º sem. de 2023,11,11,100.0
Tobramicina,Pseudomonas Aeruginosa,Hemocultura,2023,2º sem. de 2023,11,11,100.0
Ampicilina,Staphylococcus Caprae,Hemocultura,2023,2º sem. de 2023,15,9,60.0
Cefadroxil,Staphylococcus Caprae,Hemocultura,2023,2º sem. de 2023,15,9,60.0
Ceftaroline,Staphylococcus Caprae,Hemocultura,2023,2º sem. de 2023,15,9,60.0
Ciprofloxacina,Staphylococcus Caprae,Hemocultura,2023,2º sem. de 2023,15,9,60.0
Clindamicina,Staphylococcus Caprae,Hemocultura,2023,2º sem. de 2023,15,9,60.0
Eritromicina,Staphylococcus Caprae,Hemocultura,2023,2º sem. de 2023,15,9,60.0
Linezolida,Staphylococcus Caprae,Hemocultura,2023,2º sem. de 2023,15,9,60.0
Oxacilina,Staphylococcus Caprae,Hemocultura,2023,2º sem. de 2023,15,9,60.0
Penicilina ,Staphylococcus Caprae,Hemocultura,2023,2º sem. de 2023,15,9,60.0
Rifampicina,Staphylococcus Caprae,Hemocultura,2023,2º sem. de 2023,15,9,60.0
Smx-Tmp,Staphylococcus Caprae,Hemocultura,2023,2º sem. de 2023,15,9,60.0
Teicoplanina,Staphylococcus Caprae,Hemocultura,2023,2º sem. de 2023,15,9,60.0
Tetraciclinas,Staphylococcus Caprae,Hemocultura,2023,2º sem. de 2023,15,9,60.0
Tobramicina,Staphylococcus Caprae,Hemocultura,2023,2º sem. de 2023,15,9,60.0
Vancomicina,Staphylococcus Caprae,Hemocultura,2023,2º sem. de 2023,15,9,60.0
Amicacina,Enterobacter Spp ,Hemocultura,2023,1º sem. de 2023,18,17,94.0
Ampicilina,Enterobacter Spp ,Hemocultura,2023,1º sem. de 2023,18,17,94.0
Aztreonam,Enterobacter Spp ,Hemocultura,2023,1º sem. de 2023,18,17,94.0
Cefepime,Enterobacter Spp ,Hemocultura,2023,1º sem. de 2023,18,17,94.0
Cefotaxima,Enterobacter Spp ,Hemocultura,2023,1º sem. de 2023,18,17,94.0
Ceftazidima,Enterobacter Spp ,Hemocultura,2023,1º sem. de 2023,18,17,94.0
Ceftazidime/Avbactam,Enterobacter Spp ,Hemocultura,2023,1º sem. de 2023,18,17,94.0
Ceftriaxona,Enterobacter Spp ,Hemocultura,2023,1º sem. de 2023,18,17,94.0
Ciprofloxacina,Enterobacter Spp ,Hemocultura,2023,1º sem. de 2023,18,17,94.0
Ertapenem,Enterobacter Spp ,Hemocultura,2023,1º sem. de 2023,18,17,94.0
Gentamicina,Enterobacter Spp ,Hemocultura,2023,1º sem. de 2023,18,17,94.0
Imipenem,Enterobacter Spp ,Hemocultura,2023,1º sem. de 2023,18,17,94.0
Levofloxacim,Enterobacter Spp ,Hemocultura,2023,1º sem. de 2023,18,17,94.0
Meropenem,Enterobacter Spp ,Hemocultura,2023,1º sem. de 2023,18,17,94.0
Piperacilina/Tozobactan,Enterobacter Spp ,Hemocultura,2023,1º sem. de 2023,18,17,94.0
Smx-Tmp,Enterobacter Spp ,Hemocultura,2023,1º sem. de 2023,18,17,94.0
Tigeciclina,Enterobacter Spp ,Hemocultura,2023,1º sem. de 2023,18,17,94.0
Tobramicina,Enterobacter Spp ,Hemocultura,2023,1º sem. de 2023,18,17,94.0
Amicacina,Enterobacter Spp ,Hemocultura,2023,1º sem. de 2023,18,17,94.0
Ampicilina,Enterobacter Spp ,Hemocultura,2023,1º sem. de 2023,18,17,94.0
Aztreonam,Enterobacter Spp ,Hemocultura,2023,1º sem. de 2023,18,17,94.0
Cefepime,Enterobacter Spp ,Hemocultura,2023,1º sem. de 2023,18,17,94.0
Cefotaxima,Enterobacter Spp ,Hemocultura,2023,1º sem. de 2023,18,17,94.0
Ceftazidima,Enterobacter Spp ,Hemocultura,2023,1º sem. de 2023,18,17,94.0
Ceftazidime/Avbactam,Enterobacter Spp ,Hemocultura,2023,1º sem. de 2023,18,17,94.0
Ceftriaxona,Enterobacter Spp ,Hemocultura,2023,1º sem. de 2023,18,17,94.0
Ciprofloxacina,Enterobacter Spp ,Hemocultura,2023,1º sem. de 2023,18,17,94.0
Ertapenem,Enterobacter Spp ,Hemocultura,2023,1º sem. de 2023,18,17,94.0
Gentamicina,Enterobacter Spp ,Hemocultura,2023,1º sem. de 2023,18,17,94.0
Imipenem,Enterobacter Spp ,Hemocultura,2023,1º sem. de 2023,18,17,94.0
Levofloxacim,Enterobacter Spp ,Hemocultura,2023,1º sem. de 2023,18,17,94.0
Meropenem,Enterobacter Spp ,Hemocultura,2023,1º sem. de 2023,18,17,94.0
Piperacilina/Tozobactan,Enterobacter Spp ,Hemocultura,2023,1º sem. de 2023,18,17,94.0
Smx-Tmp,Enterobacter Spp ,Hemocultura,2023,1º sem. de 2023,18,17,94.0
Tigeciclina,Enterobacter Spp ,Hemocultura,2023,1º sem. de 2023,18,17,94.0
Tobramicina,Enterobacter Spp ,Hemocultura,2023,1º sem. de 2023,18,17,94.0
Amicacina,Enterobacter Spp ,Diversos,2023,1º sem. de 2023,17,17,100.0
Aztreonam,Enterobacter Spp ,Diversos,2023,1º sem. de 2023,17,17,100.0
Cefepime,Enterobacter Spp ,Diversos,2023,1º sem. de 2023,17,17,100.0
Cefotaxima,Enterobacter Spp ,Diversos,2023,1º sem. de 2023,17,17,100.0
Ceftazidima,Enterobacter Spp ,Diversos,2023,1º sem. de 2023,17,17,100.0
Ceftazidime/Avbactam,Enterobacter Spp ,Diversos,2023,1º sem. de 2023,17,17,100.0
Ceftriaxona,Enterobacter Spp ,Diversos,2023,1º sem. de 2023,17,17,100.0
Ciprofloxacina,Enterobacter Spp ,Diversos,2023,1º sem. de 2023,17,17,100.0
Ertapenem,Enterobacter Spp ,Diversos,2023,1º sem. de 2023,17,17,100.0
Gentamicina,Enterobacter Spp ,Diversos,2023,1º sem. de 2023,17,17,100.0
Imipenem,Enterobacter Spp ,Diversos,2023,1º sem. de 2023,17,17,100.0
Levofloxacim,Enterobacter Spp ,Diversos,2023,1º sem. de 2023,17,17,100.0
Meropenem,Enterobacter Spp ,Diversos,2023,1º sem. de 2023,17,17,100.0
Piperacilina/Tozobactan,Enterobacter Spp ,Diversos,2023,1º sem. de 2023,17,17,100.0
Smx-Tmp,Enterobacter Spp ,Diversos,2023,1º sem. de 2023,17,17,100.0
Tigeciclina,Enterobacter Spp ,Diversos,2023,1º sem. de 2023,17,17,100.0
Tobramicina,Enterobacter Spp ,Diversos,2023,1º sem. de 2023,17,17,100.0
Ampicilina,Staphylococcus Haemolyticus  ,Hemocultura,2023,2º sem. de 2023,15,10,67.0
Cefadroxil,Staphylococcus Haemolyticus  ,Hemocultura,2023,2º sem. de 2023,15,10,67.0
Ceftaroline,Staphylococcus Haemolyticus  ,Hemocultura,2023,2º sem. de 2023,15,10,67.0
Ciprofloxacina,Staphylococcus Haemolyticus  ,Hemocultura,2023,2º sem. de 2023,15,10,67.0
Clindamicina,Staphylococcus Haemolyticus  ,Hemocultura,2023,2º sem. de 2023,15,10,67.0
Ertapenem,Staphylococcus Haemolyticus  ,Hemocultura,2023,2º sem. de 2023,15,10,67.0
Linezolida,Staphylococcus Haemolyticus  ,Hemocultura,2023,2º sem. de 2023,15,10,67.0
Oxacilina,Staphylococcus Haemolyticus  ,Hemocultura,2023,2º sem. de 2023,15,10,67.0
Penicilina ,Staphylococcus Haemolyticus  ,Hemocultura,2023,2º sem. de 2023,15,10,67.0
Rifampicina,Staphylococcus Haemolyticus  ,Hemocultura,2023,2º sem. de 2023,15,10,67.0
Smx-Tmp,Staphylococcus Haemolyticus  ,Hemocultura,2023,2º sem. de 2023,15,10,67.0
Teicoplanina,Staphylococcus Haemolyticus  ,Hemocultura,2023,2º sem. de 2023,15,10,67.0
Tetraciclinas,Staphylococcus Haemolyticus  ,Hemocultura,2023,2º sem. de 2023,15,10,67.0
Tobramicina,Staphylococcus Haemolyticus  ,Hemocultura,2023,2º sem. de 2023,15,10,67.0
Vancomicina,Staphylococcus Haemolyticus  ,Hemocultura,2023,2º sem. de 2023,15,10,67.0
Ampicilina,Enterococcus Faecalis,Hemocultura,2023,2º sem. de 2023,8,7,88.0
Ciprofloxacina,Enterococcus Faecalis,Hemocultura,2023,2º sem. de 2023,8,7,88.0
Gentamicina,Enterococcus Faecalis,Hemocultura,2023,2º sem. de 2023,8,7,88.0
Levofloxacim,Enterococcus Faecalis,Hemocultura,2023,2º sem. de 2023,8,7,88.0
Linezolida,Enterococcus Faecalis,Hemocultura,2023,2º sem. de 2023,8,7,88.0
Teicoplanina,Enterococcus Faecalis,Hemocultura,2023,2º sem. de 2023,8,7,88.0
Tigeciclina,Enterococcus Faecalis,Hemocultura,2023,2º sem. de 2023,8,7,88.0
Vancomicina,Enterococcus Faecalis,Hemocultura,2023,2º sem. de 2023,8,7,88.0
Amicacina,Klebsiella Spp,Hemocultura,2023,2º sem. de 2023,16,15,94.0
Ampicilina,Klebsiella Spp,Hemocultura,2023,2º sem. de 2023,16,15,94.0
Aztreonam,Klebsiella Spp,Hemocultura,2023,2º sem. de 2023,16,15,94.0
Cefepime,Klebsiella Spp,Hemocultura,2023,2º sem. de 2023,16,15,94.0
Cefotaxima,Klebsiella Spp,Hemocultura,2023,2º sem. de 2023,16,15,94.0
Ceftazidima,Klebsiella Spp,Hemocultura,2023,2º sem. de 2023,16,15,94.0
Ceftriaxona,Klebsiella Spp,Hemocultura,2023,2º sem. de 2023,16,15,94.0
Ciprofloxacina,Klebsiella Spp,Hemocultura,2023,2º sem. de 2023,16,15,94.0
Ertapenem,Klebsiella Spp,Hemocultura,2023,2º sem. de 2023,16,15,94.0
Gentamicina,Klebsiella Spp,Hemocultura,2023,2º sem. de 2023,16,15,94.0
Imipenem,Klebsiella Spp,Hemocultura,2023,2º sem. de 2023,16,15,94.0
Levofloxacim,Klebsiella Spp,Hemocultura,2023,2º sem. de 2023,16,15,94.0
Meropenem,Klebsiella Spp,Hemocultura,2023,2º sem. de 2023,16,15,94.0
Piperacilina/Tozobactan,Klebsiella Spp,Hemocultura,2023,2º sem. de 2023,16,15,94.0
Smx-Tmp,Klebsiella Spp,Hemocultura,2023,2º sem. de 2023,16,15,94.0
Tobramicina,Klebsiella Spp,Hemocultura,2023,2º sem. de 2023,16,15,94.0
Ampicilina,Staphylococcus Coag Neg,Hemocultura,2023,2º sem. de 2023,15,7,47.0
Cefadroxil,Staphylococcus Coag Neg,Hemocultura,2023,2º sem. de 2023,15,7,47.0
Ceftaroline,Staphylococcus Coag Neg,Hemocultura,2023,2º sem. de 2023,15,7,47.0
Ciprofloxacina,Staphylococcus Coag Neg,Hemocultura,2023,2º sem. de 2023,15,7,47.0
Clindamicina,Staphylococcus Coag Neg,Hemocultura,2023,2º sem. de 2023,15,7,47.0
Eritromicina,Staphylococcus Coag Neg,Hemocultura,2023,2º sem. de 2023,15,7,47.0
Linezolida,Staphylococcus Coag Neg,Hemocultura,2023,2º sem. de 2023,15,7,47.0
Oxacilina,Staphylococcus Coag Neg,Hemocultura,2023,2º sem. de 2023,15,7,47.0
Penicilina ,Staphylococcus Coag Neg,Hemocultura,2023,2º sem. de 2023,15,7,47.0
Rifampicina,Staphylococcus Coag Neg,Hemocultura,2023,2º sem. de 2023,15,7,47.0
Smx-Tmp,Staphylococcus Coag Neg,Hemocultura,2023,2º sem. de 2023,15,7,47.0
Teicoplanina,Staphylococcus Coag Neg,Hemocultura,2023,2º sem. de 2023,15,7,47.0
Tetraciclinas,Staphylococcus Coag Neg,Hemocultura,2023,2º sem. de 2023,15,7,47.0
Tobramicina,Staphylococcus Coag Neg,Hemocultura,2023,2º sem. de 2023,15,7,47.0
Vancomicina,Staphylococcus Coag Neg,Hemocultura,2023,2º sem. de 2023,15,7,47.0
Ampicilina,Staphylococcus Coag Neg,Hemocultura,2023,2º sem. de 2023,15,6,40.0
Cefadroxil,Staphylococcus Coag Neg,Hemocultura,2023,2º sem. de 2023,15,6,40.0
Ceftaroline,Staphylococcus Coag Neg,Hemocultura,2023,2º sem. de 2023,15,6,40.0
Ciprofloxacina,Staphylococcus Coag Neg,Hemocultura,2023,2º sem. de 2023,15,6,40.0
Clindamicina,Staphylococcus Coag Neg,Hemocultura,2023,2º sem. de 2023,15,6,40.0
Eritromicina,Staphylococcus Coag Neg,Hemocultura,2023,2º sem. de 2023,15,6,40.0
Linezolida,Staphylococcus Coag Neg,Hemocultura,2023,2º sem. de 2023,15,6,40.0
Oxacilina,Staphylococcus Coag Neg,Hemocultura,2023,2º sem. de 2023,15,6,40.0
Penicilina ,Staphylococcus Coag Neg,Hemocultura,2023,2º sem. de 2023,15,6,40.0
Rifampicina,Staphylococcus Coag Neg,Hemocultura,2023,2º sem. de 2023,15,6,40.0
Smx-Tmp,Staphylococcus Coag Neg,Hemocultura,2023,2º sem. de 2023,15,6,40.0
Teicoplanina,Staphylococcus Coag Neg,Hemocultura,2023,2º sem. de 2023,15,6,40.0
Tetraciclinas,Staphylococcus Coag Neg,Hemocultura,2023,2º sem. de 2023,15,6,40.0
Tobramicina,Staphylococcus Coag Neg,Hemocultura,2023,2º sem. de 2023,15,6,40.0
Vancomicina,Staphylococcus Coag Neg,Hemocultura,2023,2º sem. de 2023,15,6,40.0
Amicacina,Pseudomonas Aeruginosa,Vigilancia,2023,2º sem. de 2023,11,1,9.0
Aztreonam,Pseudomonas Aeruginosa,Vigilancia,2023,2º sem. de 2023,11,1,9.0
Cefepime,Pseudomonas Aeruginosa,Vigilancia,2023,2º sem. de 2023,11,1,9.0
Ceftazidima,Pseudomonas Aeruginosa,Vigilancia,2023,2º sem. de 2023,11,1,9.0
Ciprofloxacina,Pseudomonas Aeruginosa,Vigilancia,2023,2º sem. de 2023,11,1,9.0
Gentamicina,Pseudomonas Aeruginosa,Vigilancia,2023,2º sem. de 2023,11,1,9.0
Imipenem,Pseudomonas Aeruginosa,Vigilancia,2023,2º sem. de 2023,11,1,9.0
Levofloxacim,Pseudomonas Aeruginosa,Vigilancia,2023,2º sem. de 2023,11,1,9.0
Meropenem,Pseudomonas Aeruginosa,Vigilancia,2023,2º sem. de 2023,11,1,9.0
Piperacilina/Tozobactan,Pseudomonas Aeruginosa,Vigilancia,2023,2º sem. de 2023,11,1,9.0
Tobramicina,Pseudomonas Aeruginosa,Vigilancia,2023,2º sem. de 2023,11,1,9.0
Ampicilina,Staphylococcus Haemolyticus  ,Hemocultura,2023,2º sem. de 2023,15,10,67.0
Cefadroxil,Staphylococcus Haemolyticus  ,Hemocultura,2023,2º sem. de 2023,15,10,67.0
Ceftaroline,Staphylococcus Haemolyticus  ,Hemocultura,2023,2º sem. de 2023,15,10,67.0
Ciprofloxacina,Staphylococcus Haemolyticus  ,Hemocultura,2023,2º sem. de 2023,15,10,67.0
Clindamicina,Staphylococcus Haemolyticus  ,Hemocultura,2023,2º sem. de 2023,15,10,67.0
Eritromicina,Staphylococcus Haemolyticus  ,Hemocultura,2023,2º sem. de 2023,15,10,67.0
Linezolida,Staphylococcus Haemolyticus  ,Hemocultura,2023,2º sem. de 2023,15,10,67.0
Oxacilina,Staphylococcus Haemolyticus  ,Hemocultura,2023,2º sem. de 2023,15,10,67.0
Penicilina ,Staphylococcus Haemolyticus  ,Hemocultura,2023,2º sem. de 2023,15,10,67.0
Rifampicina,Staphylococcus Haemolyticus  ,Hemocultura,2023,2º sem. de 2023,15,10,67.0
Smx-Tmp,Staphylococcus Haemolyticus  ,Hemocultura,2023,2º sem. de 2023,15,10,67.0
Teicoplanina,Staphylococcus Haemolyticus  ,Hemocultura,2023,2º sem. de 2023,15,10,67.0
Tetraciclinas,Staphylococcus Haemolyticus  ,Hemocultura,2023,2º sem. de 2023,15,10,67.0
Tobramicina,Staphylococcus Haemolyticus  ,Hemocultura,2023,2º sem. de 2023,15,10,67.0
Vancomicina,Staphylococcus Haemolyticus  ,Hemocultura,2023,2º sem. de 2023,15,10,67.0
Amicacina,Pseudomonas Aeruginosa,Secreção Traqueal,2023,2º sem. de 2023,11,11,100.0
Aztreonam,Pseudomonas Aeruginosa,Secreção Traqueal,2023,2º sem. de 2023,11,11,100.0
Cefepime,Pseudomonas Aeruginosa,Secreção Traqueal,2023,2º sem. de 2023,11,11,100.0
Ceftazidima,Pseudomonas Aeruginosa,Secreção Traqueal,2023,2º sem. de 2023,11,11,100.0
Ciprofloxacina,Pseudomonas Aeruginosa,Secreção Traqueal,2023,2º sem. de 2023,11,11,100.0
Gentamicina,Pseudomonas Aeruginosa,Secreção Traqueal,2023,2º sem. de 2023,11,11,100.0
Imipenem,Pseudomonas Aeruginosa,Secreção Traqueal,2023,2º sem. de 2023,11,11,100.0
Levofloxacim,Pseudomonas Aeruginosa,Secreção Traqueal,2023,2º sem. de 2023,11,11,100.0
Meropenem,Pseudomonas Aeruginosa,Secreção Traqueal,2023,2º sem. de 2023,11,11,100.0
Piperacilina/Tozobactan,Pseudomonas Aeruginosa,Secreção Traqueal,2023,2º sem. de 2023,11,11,100.0
Tobramicina,Pseudomonas Aeruginosa,Secreção Traqueal,2023,2º sem. de 2023,11,11,100.0
Amicacina,Pseudomonas Aeruginosa,Secreção Traqueal,2023,2º sem. de 2023,11,11,100.0
Aztreonam,Pseudomonas Aeruginosa,Secreção Traqueal,2023,2º sem. de 2023,11,11,100.0
Cefepime,Pseudomonas Aeruginosa,Secreção Traqueal,2023,2º sem. de 2023,11,11,100.0
Ceftazidima,Pseudomonas Aeruginosa,Secreção Traqueal,2023,2º sem. de 2023,11,11,100.0
Ciprofloxacina,Pseudomonas Aeruginosa,Secreção Traqueal,2023,2º sem. de 2023,11,11,100.0
Gentamicina,Pseudomonas Aeruginosa,Secreção Traqueal,2023,2º sem. de 2023,11,11,100.0
Imipenem,Pseudomonas Aeruginosa,Secreção Traqueal,2023,2º sem. de 2023,11,11,100.0
Levofloxacim,Pseudomonas Aeruginosa,Secreção Traqueal,2023,2º sem. de 2023,11,11,100.0
Meropenem,Pseudomonas Aeruginosa,Secreção Traqueal,2023,2º sem. de 2023,11,11,100.0
Piperacilina/Tozobactan,Pseudomonas Aeruginosa,Secreção Traqueal,2023,2º sem. de 2023,11,11,100.0
Tobramicina,Pseudomonas Aeruginosa,Secreção Traqueal,2023,2º sem. de 2023,11,11,100.0
Ampicilina,Staphylococcus Coag Neg,Hemocultura,2023,2º sem. de 2023,14,11,79.0
Cefadroxil,Staphylococcus Coag Neg,Hemocultura,2023,2º sem. de 2023,14,11,79.0
Ceftaroline,Staphylococcus Coag Neg,Hemocultura,2023,2º sem. de 2023,14,11,79.0
Ciprofloxacina,Staphylococcus Coag Neg,Hemocultura,2023,2º sem. de 2023,14,11,79.0
Eritromicina,Staphylococcus Coag Neg,Hemocultura,2023,2º sem. de 2023,14,11,79.0
Linezolida,Staphylococcus Coag Neg,Hemocultura,2023,2º sem. de 2023,14,11,79.0
Oxacilina,Staphylococcus Coag Neg,Hemocultura,2023,2º sem. de 2023,14,11,79.0
Penicilina ,Staphylococcus Coag Neg,Hemocultura,2023,2º sem. de 2023,14,11,79.0
Rifampicina,Staphylococcus Coag Neg,Hemocultura,2023,2º sem. de 2023,14,11,79.0
Smx-Tmp,Staphylococcus Coag Neg,Hemocultura,2023,2º sem. de 2023,14,11,79.0
Teicoplanina,Staphylococcus Coag Neg,Hemocultura,2023,2º sem. de 2023,14,11,79.0
Tetraciclinas,Staphylococcus Coag Neg,Hemocultura,2023,2º sem. de 2023,14,11,79.0
Tobramicina,Staphylococcus Coag Neg,Hemocultura,2023,2º sem. de 2023,14,11,79.0
Vancomicina,Staphylococcus Coag Neg,Hemocultura,2023,2º sem. de 2023,14,11,79.0
Ampicilina,Staphylococcus Coag Neg,Hemocultura,2023,1º sem. de 2023,15,7,47.0
Cefadroxil,Staphylococcus Coag Neg,Hemocultura,2023,1º sem. de 2023,15,7,47.0
Ceftaroline,Staphylococcus Coag Neg,Hemocultura,2023,1º sem. de 2023,15,7,47.0
Ciprofloxacina,Staphylococcus Coag Neg,Hemocultura,2023,1º sem. de 2023,15,7,47.0
Clindamicina,Staphylococcus Coag Neg,Hemocultura,2023,1º sem. de 2023,15,7,47.0
Eritromicina,Staphylococcus Coag Neg,Hemocultura,2023,1º sem. de 2023,15,7,47.0
Linezolida,Staphylococcus Coag Neg,Hemocultura,2023,1º sem. de 2023,15,7,47.0
Oxacilina,Staphylococcus Coag Neg,Hemocultura,2023,1º sem. de 2023,15,7,47.0
Penicilina ,Staphylococcus Coag Neg,Hemocultura,2023,1º sem. de 2023,15,7,47.0
Rifampicina,Staphylococcus Coag Neg,Hemocultura,2023,1º sem. de 2023,15,7,47.0
Smx-Tmp,Staphylococcus Coag Neg,Hemocultura,2023,1º sem. de 2023,15,7,47.0
Teicoplanina,Staphylococcus Coag Neg,Hemocultura,2023,1º sem. de 2023,15,7,47.0
Tetraciclinas,Staphylococcus Coag Neg,Hemocultura,2023,1º sem. de 2023,15,7,47.0
Tobramicina,Staphylococcus Coag Neg,Hemocultura,2023,1º sem. de 2023,15,7,47.0
Vancomicina,Staphylococcus Coag Neg,Hemocultura,2023,1º sem. de 2023,15,7,47.0
Amicacina,Proteus Mirabilis,Secreção,2023,1º sem. de 2023,17,17,100.0
Aztreonam,Proteus Mirabilis,Secreção,2023,1º sem. de 2023,17,17,100.0
Cefepime,Proteus Mirabilis,Secreção,2023,1º sem. de 2023,17,17,100.0
Cefotaxima,Proteus Mirabilis,Secreção,2023,1º sem. de 2023,17,17,100.0
Ceftazidima,Proteus Mirabilis,Secreção,2023,1º sem. de 2023,17,17,100.0
Ceftazidime/Avbactam,Proteus Mirabilis,Secreção,2023,1º sem. de 2023,17,17,100.0
Ceftriaxona,Proteus Mirabilis,Secreção,2023,1º sem. de 2023,17,17,100.0
Ciprofloxacina,Proteus Mirabilis,Secreção,2023,1º sem. de 2023,17,17,100.0
Ertapenem,Proteus Mirabilis,Secreção,2023,1º sem. de 2023,17,17,100.0
Gentamicina,Proteus Mirabilis,Secreção,2023,1º sem. de 2023,17,17,100.0
Imipenem,Proteus Mirabilis,Secreção,2023,1º sem. de 2023,17,17,100.0
Levofloxacim,Proteus Mirabilis,Secreção,2023,1º sem. de 2023,17,17,100.0
Meropenem,Proteus Mirabilis,Secreção,2023,1º sem. de 2023,17,17,100.0
Piperacilina/Tozobactan,Proteus Mirabilis,Secreção,2023,1º sem. de 2023,17,17,100.0
Smx-Tmp,Proteus Mirabilis,Secreção,2023,1º sem. de 2023,17,17,100.0
Tigeciclina,Proteus Mirabilis,Secreção,2023,1º sem. de 2023,17,17,100.0
Tobramicina,Proteus Mirabilis,Secreção,2023,1º sem. de 2023,17,17,100.0
Amicacina,Pseudomonas Aeruginosa,Vigilancia,2023,2º sem. de 2023,11,1,9.0
Aztreonam,Pseudomonas Aeruginosa,Vigilancia,2023,2º sem. de 2023,11,1,9.0
Cefepime,Pseudomonas Aeruginosa,Vigilancia,2023,2º sem. de 2023,11,1,9.0
Ceftazidima,Pseudomonas Aeruginosa,Vigilancia,2023,2º sem. de 2023,11,1,9.0
Ciprofloxacina,Pseudomonas Aeruginosa,Vigilancia,2023,2º sem. de 2023,11,1,9.0
Gentamicina,Pseudomonas Aeruginosa,Vigilancia,2023,2º sem. de 2023,11,1,9.0
Imipenem,Pseudomonas Aeruginosa,Vigilancia,2023,2º sem. de 2023,11,1,9.0
Levofloxacim,Pseudomonas Aeruginosa,Vigilancia,2023,2º sem. de 2023,11,1,9.0
Meropenem,Pseudomonas Aeruginosa,Vigilancia,2023,2º sem. de 2023,11,1,9.0
Piperacilina/Tozobactan,Pseudomonas Aeruginosa,Vigilancia,2023,2º sem. de 2023,11,1,9.0
Tobramicina,Pseudomonas Aeruginosa,Vigilancia,2023,2º sem. de 2023,11,1,9.0
Smx-Tmp,Stenotrophomonas Maltophilia,Secreção Traqueal,2023,2º sem. de 2023,1,1,100.0
